<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230921;134300;94821.0000000;94830.0000000;94801.0000000;94803.0000000;656
20230921;134400;94802.0000000;94817.0000000;94775.0000000;94777.0000000;1230
20230921;134500;94786.0000000;94815.0000000;94786.0000000;94804.0000000;601
20230921;134600;94805.0000000;94805.0000000;94763.0000000;94774.0000000;1152
20230921;134700;94773.0000000;94785.0000000;94764.0000000;94772.0000000;502
20230921;134800;94772.0000000;94772.0000000;94726.0000000;94744.0000000;1325
20230921;134900;94743.0000000;94805.0000000;94742.0000000;94797.0000000;1949
20230921;135000;94796.0000000;94808.0000000;94789.0000000;94803.0000000;638
20230921;135100;94808.0000000;94822.0000000;94797.0000000;94820.0000000;808
20230921;135200;94820.0000000;94820.0000000;94801.0000000;94814.0000000;510
20230921;135300;94818.0000000;94826.0000000;94814.0000000;94815.0000000;334
20230921;135400;94817.0000000;94827.0000000;94816.0000000;94824.0000000;420
20230921;135500;94827.0000000;94832.0000000;94806.0000000;94827.0000000;639
20230921;135600;94826.0000000;94829.0000000;94808.0000000;94812.0000000;603
20230921;135700;94811.0000000;94820.0000000;94797.0000000;94797.0000000;656
20230921;135800;94797.0000000;94800.0000000;94785.0000000;94799.0000000;251
20230921;135900;94793.0000000;94819.0000000;94793.0000000;94807.0000000;312
20230921;140500;94807.0000000;94817.0000000;94764.0000000;94773.0000000;3158
20230921;140600;94772.0000000;94799.0000000;94763.0000000;94798.0000000;841
20230921;140700;94798.0000000;94800.0000000;94770.0000000;94780.0000000;1381
20230921;140800;94784.0000000;94808.0000000;94775.0000000;94789.0000000;1348
20230921;140900;94788.0000000;94799.0000000;94784.0000000;94789.0000000;975
20230921;141000;94789.0000000;94790.0000000;94660.0000000;94681.0000000;3447
20230921;141100;94681.0000000;94774.0000000;94667.0000000;94770.0000000;3877
20230921;141200;94770.0000000;94771.0000000;94720.0000000;94731.0000000;1523
20230921;141300;94731.0000000;94757.0000000;94722.0000000;94742.0000000;754
20230921;141400;94738.0000000;94750.0000000;94716.0000000;94728.0000000;1103
20230921;141500;94723.0000000;94735.0000000;94693.0000000;94697.0000000;1606
20230921;141600;94697.0000000;94703.0000000;94664.0000000;94671.0000000;1379
20230921;141700;94670.0000000;94743.0000000;94670.0000000;94740.0000000;2092
20230921;141800;94739.0000000;94750.0000000;94721.0000000;94737.0000000;1106
20230921;141900;94732.0000000;94750.0000000;94724.0000000;94750.0000000;738
20230921;142000;94750.0000000;94763.0000000;94721.0000000;94744.0000000;983
20230921;142100;94741.0000000;94755.0000000;94726.0000000;94740.0000000;1071
20230921;142200;94735.0000000;94760.0000000;94732.0000000;94750.0000000;695
20230921;142300;94747.0000000;94748.0000000;94690.0000000;94705.0000000;1685
20230921;142400;94710.0000000;94780.0000000;94696.0000000;94776.0000000;2303
20230921;142500;94776.0000000;94780.0000000;94724.0000000;94744.0000000;932
20230921;142600;94743.0000000;94768.0000000;94736.0000000;94763.0000000;1075
20230921;142700;94761.0000000;94766.0000000;94740.0000000;94762.0000000;501
20230921;142800;94756.0000000;94779.0000000;94750.0000000;94769.0000000;1538
20230921;142900;94766.0000000;94780.0000000;94764.0000000;94771.0000000;470
20230921;143000;94771.0000000;94776.0000000;94753.0000000;94753.0000000;505
20230921;143100;94755.0000000;94756.0000000;94703.0000000;94710.0000000;1201
20230921;143200;94710.0000000;94725.0000000;94703.0000000;94723.0000000;607
20230921;143300;94721.0000000;94721.0000000;94702.0000000;94707.0000000;500
20230921;143400;94706.0000000;94706.0000000;94685.0000000;94693.0000000;839
20230921;143500;94695.0000000;94695.0000000;94605.0000000;94606.0000000;3622
20230921;143600;94605.0000000;94606.0000000;94501.0000000;94504.0000000;6220
20230921;143700;94504.0000000;94508.0000000;94343.0000000;94349.0000000;16477
20230921;143800;94348.0000000;94370.0000000;94276.0000000;94361.0000000;10298
20230921;143900;94367.0000000;94404.0000000;94280.0000000;94280.0000000;6229
20230921;144000;94281.0000000;94281.0000000;94166.0000000;94194.0000000;8886
20230921;144100;94192.0000000;94192.0000000;94070.0000000;94110.0000000;11662
20230921;144200;94109.0000000;94168.0000000;94088.0000000;94143.0000000;7288
20230921;144300;94143.0000000;94151.0000000;94099.0000000;94127.0000000;5275
20230921;144400;94128.0000000;94146.0000000;94075.0000000;94125.0000000;6095
20230921;144500;94128.0000000;94128.0000000;94053.0000000;94071.0000000;6631
20230921;144600;94070.0000000;94070.0000000;94031.0000000;94042.0000000;4848
20230921;144700;94042.0000000;94043.0000000;93944.0000000;93994.0000000;11491
20230921;144800;93993.0000000;94090.0000000;93980.0000000;94048.0000000;6901
20230921;144900;94050.0000000;94093.0000000;94045.0000000;94068.0000000;3170
20230921;145000;94064.0000000;94066.0000000;93992.0000000;94025.0000000;3334
20230921;145100;94025.0000000;94025.0000000;93933.0000000;93944.0000000;4852
20230921;145200;93946.0000000;93963.0000000;93920.0000000;93926.0000000;5833
20230921;145300;93922.0000000;93989.0000000;93889.0000000;93982.0000000;7841
20230921;145400;93977.0000000;94040.0000000;93970.0000000;94040.0000000;3365
20230921;145500;94039.0000000;94046.0000000;93992.0000000;94004.0000000;2329
20230921;145600;94004.0000000;94073.0000000;94002.0000000;94072.0000000;2747
20230921;145700;94072.0000000;94090.0000000;94047.0000000;94090.0000000;2873
20230921;145800;94090.0000000;94093.0000000;94040.0000000;94089.0000000;2216
20230921;145900;94082.0000000;94131.0000000;94078.0000000;94118.0000000;6299
20230921;150000;94118.0000000;94123.0000000;94013.0000000;94014.0000000;8410
20230921;150100;94017.0000000;94037.0000000;93968.0000000;93993.0000000;5002
20230921;150200;93992.0000000;94033.0000000;93968.0000000;94023.0000000;3196
20230921;150300;94019.0000000;94079.0000000;94010.0000000;94068.0000000;2772
20230921;150400;94076.0000000;94098.0000000;94023.0000000;94038.0000000;4004
20230921;150500;94035.0000000;94035.0000000;93982.0000000;94010.0000000;4214
20230921;150600;94010.0000000;94010.0000000;93981.0000000;93989.0000000;1294
