<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20220713;195600;59728.0000000;59732.0000000;59726.0000000;59728.0000000;96
20220713;195700;59728.0000000;59735.0000000;59725.0000000;59735.0000000;167
20220713;195800;59735.0000000;59778.0000000;59726.0000000;59760.0000000;710
20220713;195900;59751.0000000;59800.0000000;59718.0000000;59730.0000000;1133
20220713;200000;59728.0000000;59781.0000000;59704.0000000;59740.0000000;598
20220713;200100;59736.0000000;59765.0000000;59720.0000000;59743.0000000;150
20220713;200200;59743.0000000;59762.0000000;59743.0000000;59761.0000000;59
20220713;200300;59756.0000000;59762.0000000;59720.0000000;59739.0000000;250
20220713;200400;59747.0000000;59765.0000000;59734.0000000;59763.0000000;202
20220713;200500;59763.0000000;59781.0000000;59751.0000000;59753.0000000;343
20220713;200600;59753.0000000;59760.0000000;59721.0000000;59734.0000000;386
20220713;200700;59729.0000000;59750.0000000;59729.0000000;59741.0000000;122
20220713;200800;59748.0000000;59750.0000000;59727.0000000;59740.0000000;124
20220713;200900;59739.0000000;59743.0000000;59730.0000000;59743.0000000;61
20220713;201000;59741.0000000;59748.0000000;59740.0000000;59748.0000000;99
20220713;201100;59748.0000000;59764.0000000;59747.0000000;59752.0000000;109
20220713;201200;59753.0000000;59768.0000000;59751.0000000;59768.0000000;98
20220713;201300;59760.0000000;59794.0000000;59760.0000000;59794.0000000;508
20220713;201400;59780.0000000;59793.0000000;59761.0000000;59763.0000000;144
20220713;201500;59763.0000000;59769.0000000;59763.0000000;59769.0000000;52
20220713;201600;59768.0000000;59768.0000000;59744.0000000;59759.0000000;277
20220713;201700;59751.0000000;59760.0000000;59744.0000000;59755.0000000;67
20220713;201800;59754.0000000;59763.0000000;59754.0000000;59760.0000000;22
20220713;201900;59759.0000000;59779.0000000;59759.0000000;59779.0000000;129
20220713;202000;59778.0000000;59787.0000000;59778.0000000;59785.0000000;205
20220713;202100;59785.0000000;59786.0000000;59758.0000000;59765.0000000;174
20220713;202200;59759.0000000;59768.0000000;59741.0000000;59749.0000000;357
20220713;202300;59744.0000000;59744.0000000;59720.0000000;59740.0000000;303
20220713;202400;59733.0000000;59755.0000000;59729.0000000;59740.0000000;185
20220713;202500;59735.0000000;59751.0000000;59735.0000000;59742.0000000;121
20220713;202600;59742.0000000;59753.0000000;59741.0000000;59745.0000000;114
20220713;202700;59746.0000000;59749.0000000;59744.0000000;59744.0000000;71
20220713;202800;59744.0000000;59767.0000000;59744.0000000;59760.0000000;147
20220713;202900;59751.0000000;59763.0000000;59746.0000000;59752.0000000;46
20220713;203000;59752.0000000;59753.0000000;59725.0000000;59737.0000000;324
20220713;203100;59737.0000000;59750.0000000;59735.0000000;59750.0000000;46
20220713;203200;59750.0000000;59761.0000000;59741.0000000;59759.0000000;91
20220713;203300;59748.0000000;59760.0000000;59730.0000000;59740.0000000;125
20220713;203400;59740.0000000;59743.0000000;59729.0000000;59739.0000000;255
20220713;203500;59738.0000000;59741.0000000;59735.0000000;59735.0000000;25
20220713;203600;59735.0000000;59742.0000000;59734.0000000;59742.0000000;62
20220713;203700;59741.0000000;59741.0000000;59736.0000000;59740.0000000;35
20220713;203800;59736.0000000;59743.0000000;59735.0000000;59743.0000000;79
20220713;203900;59743.0000000;59746.0000000;59742.0000000;59745.0000000;156
20220713;204000;59745.0000000;59746.0000000;59741.0000000;59746.0000000;172
20220713;204100;59745.0000000;59762.0000000;59744.0000000;59745.0000000;202
20220713;204200;59748.0000000;59759.0000000;59748.0000000;59759.0000000;62
20220713;204300;59758.0000000;59766.0000000;59754.0000000;59765.0000000;163
20220713;204400;59763.0000000;59766.0000000;59757.0000000;59764.0000000;64
20220713;204500;59763.0000000;59765.0000000;59758.0000000;59760.0000000;81
20220713;204600;59762.0000000;59784.0000000;59761.0000000;59775.0000000;374
20220713;204700;59777.0000000;59778.0000000;59761.0000000;59766.0000000;127
20220713;204800;59761.0000000;59767.0000000;59761.0000000;59765.0000000;51
20220713;204900;59764.0000000;59778.0000000;59764.0000000;59766.0000000;79
20220713;205000;59766.0000000;59778.0000000;59763.0000000;59778.0000000;142
20220713;205100;59777.0000000;59777.0000000;59762.0000000;59771.0000000;115
20220713;205200;59763.0000000;59775.0000000;59763.0000000;59772.0000000;69
20220713;205300;59768.0000000;59772.0000000;59760.0000000;59767.0000000;92
20220713;205400;59761.0000000;59770.0000000;59760.0000000;59766.0000000;114
20220713;205500;59762.0000000;59769.0000000;59762.0000000;59767.0000000;107
20220713;205600;59766.0000000;59770.0000000;59758.0000000;59768.0000000;389
20220713;205700;59768.0000000;59769.0000000;59761.0000000;59768.0000000;171
20220713;205800;59768.0000000;59769.0000000;59765.0000000;59769.0000000;55
20220713;205900;59768.0000000;59769.0000000;59762.0000000;59763.0000000;88
20220713;210000;59762.0000000;59769.0000000;59760.0000000;59769.0000000;201
20220713;210100;59763.0000000;59770.0000000;59763.0000000;59769.0000000;69
20220713;210200;59769.0000000;59769.0000000;59766.0000000;59769.0000000;81
20220713;210300;59768.0000000;59770.0000000;59761.0000000;59768.0000000;268
20220713;210400;59767.0000000;59770.0000000;59767.0000000;59770.0000000;123
20220713;210500;59769.0000000;59777.0000000;59769.0000000;59777.0000000;186
20220713;210600;59777.0000000;59780.0000000;59776.0000000;59779.0000000;91
20220713;210700;59778.0000000;59779.0000000;59778.0000000;59778.0000000;40
20220713;210800;59779.0000000;59779.0000000;59769.0000000;59773.0000000;137
20220713;210900;59775.0000000;59779.0000000;59761.0000000;59768.0000000;163
20220713;211000;59772.0000000;59788.0000000;59767.0000000;59786.0000000;421
20220713;211100;59785.0000000;59788.0000000;59785.0000000;59787.0000000;109
20220713;211200;59787.0000000;59789.0000000;59775.0000000;59777.0000000;173
20220713;211300;59774.0000000;59786.0000000;59772.0000000;59774.0000000;79
20220713;211400;59775.0000000;59775.0000000;59771.0000000;59774.0000000;54
20220713;211500;59774.0000000;59784.0000000;59774.0000000;59784.0000000;101
20220713;211600;59784.0000000;59788.0000000;59776.0000000;59787.0000000;58
20220713;211700;59787.0000000;59788.0000000;59782.0000000;59782.0000000;41
20220713;211800;59781.0000000;59785.0000000;59765.0000000;59780.0000000;202
20220713;211900;59780.0000000;59785.0000000;59780.0000000;59785.0000000;72
20220713;212000;59785.0000000;59789.0000000;59785.0000000;59789.0000000;105
20220713;212100;59788.0000000;59797.0000000;59788.0000000;59797.0000000;392
20220713;212200;59796.0000000;59820.0000000;59796.0000000;59814.0000000;677
20220713;212300;59807.0000000;59819.0000000;59802.0000000;59806.0000000;189
20220713;212400;59802.0000000;59813.0000000;59802.0000000;59810.0000000;224
20220713;212500;59808.0000000;59809.0000000;59797.0000000;59799.0000000;215
20220713;212600;59799.0000000;59809.0000000;59797.0000000;59808.0000000;208
20220713;212700;59808.0000000;59812.0000000;59807.0000000;59812.0000000;94
20220713;212800;59811.0000000;59820.0000000;59811.0000000;59819.0000000;522
20220713;212900;59815.0000000;59819.0000000;59800.0000000;59819.0000000;264
20220713;213000;59818.0000000;59823.0000000;59786.0000000;59815.0000000;648
20220713;213100;59817.0000000;59825.0000000;59817.0000000;59824.0000000;201
20220713;213200;59824.0000000;59826.0000000;59801.0000000;59813.0000000;164
20220713;213300;59811.0000000;59822.0000000;59810.0000000;59810.0000000;40
20220713;213400;59810.0000000;59825.0000000;59810.0000000;59825.0000000;112
20220713;213500;59824.0000000;59840.0000000;59820.0000000;59840.0000000;521
20220713;213600;59840.0000000;59884.0000000;59832.0000000;59873.0000000;932
20220713;213700;59873.0000000;59877.0000000;59845.0000000;59847.0000000;359
20220713;213800;59846.0000000;59853.0000000;59841.0000000;59853.0000000;261
20220713;213900;59853.0000000;59857.0000000;59831.0000000;59831.0000000;613
20220713;214000;59837.0000000;59839.0000000;59802.0000000;59821.0000000;383
20220713;214100;59818.0000000;59846.0000000;59817.0000000;59832.0000000;148
20220713;214200;59830.0000000;59857.0000000;59823.0000000;59850.0000000;398
20220713;214300;59850.0000000;59857.0000000;59829.0000000;59850.0000000;319
20220713;214400;59841.0000000;59846.0000000;59831.0000000;59837.0000000;73
20220713;214500;59843.0000000;59857.0000000;59836.0000000;59852.0000000;190
20220713;214600;59847.0000000;59856.0000000;59841.0000000;59847.0000000;58
20220713;214700;59847.0000000;59857.0000000;59847.0000000;59847.0000000;115
20220713;214800;59847.0000000;59850.0000000;59847.0000000;59849.0000000;89
20220713;214900;59850.0000000;59854.0000000;59843.0000000;59843.0000000;189
20220713;215000;59843.0000000;59848.0000000;59840.0000000;59840.0000000;111
20220713;215100;59840.0000000;59845.0000000;59836.0000000;59836.0000000;92
20220713;215200;59836.0000000;59843.0000000;59835.0000000;59838.0000000;86
20220713;215300;59838.0000000;59840.0000000;59830.0000000;59835.0000000;126
20220713;215400;59834.0000000;59839.0000000;59813.0000000;59814.0000000;502
20220713;215500;59814.0000000;59838.0000000;59811.0000000;59827.0000000;161
20220713;215600;59822.0000000;59830.0000000;59820.0000000;59830.0000000;79
20220713;215700;59824.0000000;59841.0000000;59824.0000000;59841.0000000;133
20220713;215800;59837.0000000;59841.0000000;59830.0000000;59835.0000000;94
20220713;215900;59831.0000000;59843.0000000;59831.0000000;59835.0000000;125
20220713;220000;59835.0000000;59843.0000000;59835.0000000;59843.0000000;64
20220713;220100;59842.0000000;59842.0000000;59836.0000000;59836.0000000;23
20220713;220200;59838.0000000;59842.0000000;59832.0000000;59842.0000000;64
20220713;220300;59833.0000000;59842.0000000;59832.0000000;59840.0000000;47
20220713;220400;59837.0000000;59852.0000000;59837.0000000;59849.0000000;225
20220713;220500;59843.0000000;59844.0000000;59840.0000000;59842.0000000;36
20220713;220600;59842.0000000;59852.0000000;59833.0000000;59852.0000000;387
20220713;220700;59849.0000000;59852.0000000;59801.0000000;59827.0000000;561
20220713;220800;59825.0000000;59837.0000000;59803.0000000;59836.0000000;163
20220713;220900;59831.0000000;59836.0000000;59824.0000000;59824.0000000;19
20220713;221000;59830.0000000;59852.0000000;59830.0000000;59851.0000000;335
20220713;221100;59851.0000000;59852.0000000;59845.0000000;59852.0000000;85
20220713;221200;59846.0000000;59853.0000000;59845.0000000;59849.0000000;83
20220713;221300;59845.0000000;59845.0000000;59842.0000000;59844.0000000;35
20220713;221400;59842.0000000;59844.0000000;59840.0000000;59843.0000000;90
20220713;221500;59841.0000000;59844.0000000;59827.0000000;59838.0000000;179
20220713;221600;59831.0000000;59849.0000000;59831.0000000;59840.0000000;82
20220713;221700;59839.0000000;59848.0000000;59839.0000000;59841.0000000;72
20220713;221800;59838.0000000;59845.0000000;59837.0000000;59840.0000000;29
20220713;221900;59844.0000000;59848.0000000;59839.0000000;59841.0000000;93
20220713;222000;59839.0000000;59845.0000000;59835.0000000;59842.0000000;16
20220713;222100;59842.0000000;59842.0000000;59835.0000000;59835.0000000;28
20220713;222200;59835.0000000;59845.0000000;59834.0000000;59842.0000000;83
20220713;222300;59838.0000000;59838.0000000;59815.0000000;59823.0000000;174
20220713;222400;59816.0000000;59830.0000000;59815.0000000;59827.0000000;86
20220713;222500;59827.0000000;59830.0000000;59822.0000000;59830.0000000;390
20220713;222600;59826.0000000;59830.0000000;59821.0000000;59821.0000000;28
20220713;222700;59823.0000000;59830.0000000;59820.0000000;59824.0000000;60
20220713;222800;59822.0000000;59830.0000000;59822.0000000;59825.0000000;91
20220713;222900;59824.0000000;59826.0000000;59824.0000000;59826.0000000;50
20220713;223000;59825.0000000;59830.0000000;59820.0000000;59829.0000000;91
20220713;223100;59821.0000000;59830.0000000;59821.0000000;59828.0000000;260
20220713;223200;59830.0000000;59830.0000000;59828.0000000;59830.0000000;33
20220713;223300;59830.0000000;59830.0000000;59828.0000000;59830.0000000;61
20220713;223400;59828.0000000;59836.0000000;59828.0000000;59830.0000000;157
20220713;223500;59831.0000000;59844.0000000;59831.0000000;59840.0000000;66
20220713;223600;59836.0000000;59849.0000000;59833.0000000;59841.0000000;77
20220713;223700;59840.0000000;59850.0000000;59839.0000000;59841.0000000;80
20220713;223800;59847.0000000;59849.0000000;59843.0000000;59849.0000000;17
20220713;223900;59848.0000000;59854.0000000;59844.0000000;59850.0000000;309
20220713;224000;59849.0000000;59852.0000000;59842.0000000;59846.0000000;65
20220713;224100;59841.0000000;59846.0000000;59840.0000000;59846.0000000;37
20220713;224300;59846.0000000;59850.0000000;59840.0000000;59843.0000000;53
20220713;224400;59843.0000000;59843.0000000;59840.0000000;59843.0000000;30
20220713;224500;59841.0000000;59854.0000000;59835.0000000;59854.0000000;138
20220713;224600;59844.0000000;59850.0000000;59839.0000000;59839.0000000;8
20220713;224700;59848.0000000;59849.0000000;59835.0000000;59839.0000000;98
20220713;224800;59835.0000000;59847.0000000;59832.0000000;59847.0000000;119
20220713;224900;59835.0000000;59848.0000000;59831.0000000;59831.0000000;84
20220713;225000;59831.0000000;59838.0000000;59830.0000000;59830.0000000;117
20220713;225100;59830.0000000;59830.0000000;59828.0000000;59829.0000000;34
20220713;225200;59829.0000000;59830.0000000;59828.0000000;59828.0000000;95
20220713;225300;59828.0000000;59828.0000000;59818.0000000;59827.0000000;251
20220713;225400;59828.0000000;59830.0000000;59803.0000000;59804.0000000;316
20220713;225500;59805.0000000;59817.0000000;59803.0000000;59813.0000000;74
20220713;225600;59811.0000000;59813.0000000;59807.0000000;59810.0000000;12
20220713;225700;59810.0000000;59810.0000000;59794.0000000;59799.0000000;164
20220713;225800;59800.0000000;59807.0000000;59799.0000000;59799.0000000;97
20220713;225900;59801.0000000;59804.0000000;59792.0000000;59794.0000000;83
20220713;230000;59796.0000000;59799.0000000;59778.0000000;59792.0000000;267
20220713;230100;59792.0000000;59800.0000000;59778.0000000;59784.0000000;87
20220713;230200;59785.0000000;59790.0000000;59777.0000000;59786.0000000;92
20220713;230300;59786.0000000;59791.0000000;59780.0000000;59791.0000000;79
20220713;230400;59791.0000000;59811.0000000;59791.0000000;59810.0000000;93
20220713;230500;59812.0000000;59820.0000000;59805.0000000;59807.0000000;106
20220713;230600;59807.0000000;59807.0000000;59777.0000000;59786.0000000;280
20220713;230700;59790.0000000;59791.0000000;59781.0000000;59781.0000000;37
20220713;230800;59780.0000000;59781.0000000;59777.0000000;59777.0000000;79
20220713;230900;59778.0000000;59781.0000000;59775.0000000;59775.0000000;35
20220713;231000;59775.0000000;59776.0000000;59762.0000000;59770.0000000;181
20220713;231100;59770.0000000;59789.0000000;59755.0000000;59789.0000000;377
20220713;231200;59780.0000000;59789.0000000;59777.0000000;59781.0000000;17
20220713;231300;59781.0000000;59782.0000000;59772.0000000;59779.0000000;34
20220713;231400;59780.0000000;59789.0000000;59777.0000000;59777.0000000;64
20220713;231500;59776.0000000;59784.0000000;59773.0000000;59780.0000000;74
20220713;231600;59776.0000000;59779.0000000;59772.0000000;59779.0000000;22
20220713;231700;59777.0000000;59788.0000000;59777.0000000;59787.0000000;130
20220713;231800;59787.0000000;59789.0000000;59787.0000000;59789.0000000;43
20220713;231900;59788.0000000;59804.0000000;59782.0000000;59804.0000000;108
20220713;232000;59801.0000000;59803.0000000;59791.0000000;59796.0000000;48
20220713;232100;59797.0000000;59800.0000000;59796.0000000;59796.0000000;52
20220713;232200;59800.0000000;59800.0000000;59799.0000000;59800.0000000;20
20220713;232300;59800.0000000;59801.0000000;59787.0000000;59799.0000000;46
20220713;232400;59798.0000000;59799.0000000;59797.0000000;59798.0000000;18
20220713;232500;59799.0000000;59799.0000000;59791.0000000;59796.0000000;46
20220713;232600;59797.0000000;59798.0000000;59793.0000000;59796.0000000;15
20220713;232700;59796.0000000;59799.0000000;59737.0000000;59769.0000000;557
20220713;232800;59770.0000000;59775.0000000;59757.0000000;59771.0000000;51
20220713;232900;59771.0000000;59771.0000000;59761.0000000;59766.0000000;21
20220713;233000;59770.0000000;59770.0000000;59764.0000000;59770.0000000;32
20220713;233100;59765.0000000;59769.0000000;59744.0000000;59750.0000000;85
20220713;233200;59747.0000000;59750.0000000;59743.0000000;59747.0000000;68
20220713;233300;59744.0000000;59756.0000000;59734.0000000;59738.0000000;163
20220713;233400;59736.0000000;59740.0000000;59733.0000000;59733.0000000;47
20220713;233500;59733.0000000;59737.0000000;59731.0000000;59731.0000000;48
20220713;233600;59735.0000000;59735.0000000;59712.0000000;59722.0000000;322
20220713;233700;59722.0000000;59737.0000000;59717.0000000;59737.0000000;56
20220713;233800;59737.0000000;59747.0000000;59724.0000000;59730.0000000;67
20220713;233900;59729.0000000;59730.0000000;59715.0000000;59730.0000000;30
20220713;234000;59730.0000000;59730.0000000;59713.0000000;59717.0000000;128
20220713;234100;59726.0000000;59730.0000000;59713.0000000;59713.0000000;64
20220713;234200;59714.0000000;59719.0000000;59695.0000000;59707.0000000;651
20220713;234300;59707.0000000;59720.0000000;59700.0000000;59704.0000000;472
20220713;234400;59704.0000000;59715.0000000;59694.0000000;59702.0000000;236
20220713;234500;59701.0000000;59711.0000000;59691.0000000;59694.0000000;124
20220713;234600;59697.0000000;59713.0000000;59686.0000000;59702.0000000;418
20220713;234700;59707.0000000;59722.0000000;59690.0000000;59719.0000000;219
20220713;234800;59720.0000000;59720.0000000;59702.0000000;59704.0000000;279
20220713;234900;59702.0000000;59717.0000000;59690.0000000;59701.0000000;552
20220714;100000;59717.0000000;59856.0000000;59521.0000000;59589.0000000;24580
20220714;100100;59590.0000000;59674.0000000;59471.0000000;59597.0000000;19503
20220714;100200;59597.0000000;59722.0000000;59500.0000000;59718.0000000;14402
20220714;100300;59717.0000000;59944.0000000;59670.0000000;59928.0000000;15420
20220714;100400;59932.0000000;60100.0000000;59925.0000000;60044.0000000;22955
20220714;100500;60044.0000000;60100.0000000;60000.0000000;60058.0000000;22202
20220714;100600;60064.0000000;60077.0000000;59960.0000000;60045.0000000;15783
20220714;100700;60049.0000000;60053.0000000;59960.0000000;59988.0000000;8391
20220714;100800;59987.0000000;60050.0000000;59948.0000000;59963.0000000;8168
20220714;100900;59974.0000000;59979.0000000;59862.0000000;59875.0000000;10394
20220714;101000;59876.0000000;59975.0000000;59854.0000000;59956.0000000;9394
20220714;101100;59957.0000000;60010.0000000;59800.0000000;59800.0000000;11872
20220714;101200;59800.0000000;59938.0000000;59764.0000000;59773.0000000;8326
20220714;101300;59773.0000000;59819.0000000;59717.0000000;59771.0000000;7218
20220714;101400;59775.0000000;59829.0000000;59700.0000000;59725.0000000;8928
20220714;101500;59731.0000000;59731.0000000;59625.0000000;59694.0000000;12114
20220714;101600;59694.0000000;59763.0000000;59680.0000000;59739.0000000;5681
20220714;101700;59739.0000000;59750.0000000;59651.0000000;59687.0000000;5310
20220714;101800;59683.0000000;59689.0000000;59611.0000000;59633.0000000;7499
20220714;101900;59637.0000000;59688.0000000;59591.0000000;59596.0000000;10833
20220714;102000;59596.0000000;59596.0000000;59390.0000000;59428.0000000;28903
20220714;102100;59428.0000000;59437.0000000;59340.0000000;59417.0000000;15621
20220714;102200;59418.0000000;59493.0000000;59400.0000000;59462.0000000;8702
20220714;102300;59463.0000000;59550.0000000;59447.0000000;59529.0000000;6447
20220714;102400;59533.0000000;59570.0000000;59473.0000000;59540.0000000;6540
20220714;102500;59537.0000000;59600.0000000;59491.0000000;59568.0000000;7873
20220714;102600;59568.0000000;59624.0000000;59513.0000000;59613.0000000;7448
20220714;102700;59613.0000000;59615.0000000;59553.0000000;59594.0000000;4123
20220714;102800;59597.0000000;59694.0000000;59585.0000000;59679.0000000;7345
20220714;102900;59679.0000000;59740.0000000;59628.0000000;59656.0000000;9638
20220714;103000;59656.0000000;59698.0000000;59600.0000000;59691.0000000;8068
20220714;103100;59688.0000000;59750.0000000;59659.0000000;59697.0000000;8406
20220714;103200;59693.0000000;59693.0000000;59530.0000000;59541.0000000;8373
20220714;103300;59540.0000000;59674.0000000;59537.0000000;59619.0000000;7680
20220714;103400;59630.0000000;59688.0000000;59600.0000000;59604.0000000;4320
20220714;103500;59601.0000000;59624.0000000;59454.0000000;59461.0000000;8643
20220714;103600;59458.0000000;59528.0000000;59430.0000000;59521.0000000;5719
20220714;103700;59521.0000000;59568.0000000;59477.0000000;59515.0000000;3884
20220714;103800;59519.0000000;59581.0000000;59450.0000000;59571.0000000;6694
20220714;103900;59563.0000000;59677.0000000;59530.0000000;59650.0000000;7898
20220714;104000;59655.0000000;59817.0000000;59644.0000000;59772.0000000;17160
20220714;104100;59777.0000000;59788.0000000;59671.0000000;59672.0000000;6334
20220714;104200;59675.0000000;59676.0000000;59580.0000000;59623.0000000;6621
20220714;104300;59623.0000000;59626.0000000;59551.0000000;59606.0000000;4790
20220714;104400;59603.0000000;59609.0000000;59550.0000000;59588.0000000;5046
20220714;104500;59584.0000000;59663.0000000;59552.0000000;59635.0000000;5872
20220714;104600;59636.0000000;59637.0000000;59525.0000000;59584.0000000;5369
20220714;104700;59586.0000000;59586.0000000;59513.0000000;59548.0000000;2716
20220714;104800;59549.0000000;59553.0000000;59480.0000000;59480.0000000;6043
20220714;104900;59480.0000000;59599.0000000;59451.0000000;59555.0000000;6287
20220714;105000;59556.0000000;59576.0000000;59515.0000000;59563.0000000;3091
20220714;105100;59563.0000000;59653.0000000;59550.0000000;59616.0000000;6180
20220714;105200;59615.0000000;59616.0000000;59556.0000000;59581.0000000;2511
20220714;105300;59586.0000000;59616.0000000;59538.0000000;59606.0000000;3676
20220714;105400;59611.0000000;59618.0000000;59580.0000000;59580.0000000;1923
20220714;105500;59580.0000000;59580.0000000;59514.0000000;59568.0000000;2323
20220714;105600;59570.0000000;59650.0000000;59481.0000000;59643.0000000;6665
20220714;105700;59643.0000000;59643.0000000;59557.0000000;59587.0000000;2568
20220714;105800;59587.0000000;59587.0000000;59540.0000000;59558.0000000;1414
20220714;105900;59558.0000000;59571.0000000;59509.0000000;59544.0000000;2433
20220714;110000;59542.0000000;59542.0000000;59373.0000000;59414.0000000;12738
20220714;110100;59414.0000000;59454.0000000;59250.0000000;59361.0000000;20794
20220714;110200;59366.0000000;59433.0000000;59323.0000000;59419.0000000;4896
20220714;110300;59419.0000000;59474.0000000;59383.0000000;59411.0000000;6337
20220714;110400;59409.0000000;59423.0000000;59350.0000000;59405.0000000;6134
20220714;110500;59402.0000000;59402.0000000;59223.0000000;59313.0000000;10788
20220714;110600;59317.0000000;59337.0000000;59181.0000000;59295.0000000;13030
20220714;110700;59298.0000000;59350.0000000;59259.0000000;59260.0000000;7919
20220714;110800;59259.0000000;59289.0000000;59164.0000000;59240.0000000;8782
20220714;110900;59241.0000000;59337.0000000;59214.0000000;59280.0000000;10029
20220714;111000;59278.0000000;59377.0000000;59217.0000000;59302.0000000;6732
20220714;111100;59306.0000000;59359.0000000;59280.0000000;59349.0000000;3956
20220714;111200;59350.0000000;59380.0000000;59274.0000000;59311.0000000;3888
20220714;111300;59312.0000000;59349.0000000;59279.0000000;59343.0000000;2221
20220714;111400;59348.0000000;59356.0000000;59258.0000000;59312.0000000;3087
20220714;111500;59309.0000000;59317.0000000;59113.0000000;59170.0000000;15139
20220714;111600;59175.0000000;59248.0000000;59154.0000000;59216.0000000;6321
20220714;111700;59215.0000000;59247.0000000;59148.0000000;59208.0000000;8076
20220714;111800;59209.0000000;59226.0000000;59061.0000000;59121.0000000;12209
20220714;111900;59121.0000000;59148.0000000;59050.0000000;59139.0000000;7774
20220714;112000;59136.0000000;59193.0000000;59100.0000000;59192.0000000;6275
20220714;112100;59192.0000000;59249.0000000;59050.0000000;59237.0000000;10059
20220714;112200;59239.0000000;59250.0000000;59172.0000000;59190.0000000;4106
20220714;112300;59186.0000000;59265.0000000;59177.0000000;59233.0000000;3801
20220714;112400;59230.0000000;59327.0000000;59209.0000000;59297.0000000;6832
20220714;112500;59295.0000000;59396.0000000;59260.0000000;59348.0000000;11584
20220714;112600;59349.0000000;59382.0000000;59283.0000000;59373.0000000;4892
20220714;112700;59374.0000000;59490.0000000;59344.0000000;59438.0000000;12221
20220714;112800;59432.0000000;59555.0000000;59367.0000000;59541.0000000;11352
20220714;112900;59540.0000000;59717.0000000;59457.0000000;59690.0000000;20705
20220714;113000;59697.0000000;59731.0000000;59590.0000000;59600.0000000;13459
20220714;113100;59600.0000000;59628.0000000;59550.0000000;59603.0000000;8933
20220714;113200;59611.0000000;59672.0000000;59539.0000000;59548.0000000;6463
20220714;113300;59546.0000000;59600.0000000;59503.0000000;59600.0000000;6057
20220714;113400;59598.0000000;59730.0000000;59583.0000000;59720.0000000;6506
20220714;113500;59720.0000000;59772.0000000;59600.0000000;59753.0000000;13767
20220714;113600;59746.0000000;59896.0000000;59735.0000000;59867.0000000;16404
20220714;113700;59870.0000000;59935.0000000;59771.0000000;59905.0000000;13481
20220714;113800;59904.0000000;59996.0000000;59861.0000000;59867.0000000;12531
20220714;113900;59864.0000000;59869.0000000;59770.0000000;59821.0000000;7886
20220714;114000;59821.0000000;59888.0000000;59770.0000000;59882.0000000;7233
20220714;114100;59880.0000000;59888.0000000;59720.0000000;59750.0000000;6357
20220714;114200;59750.0000000;59857.0000000;59744.0000000;59782.0000000;5213
20220714;114300;59784.0000000;59860.0000000;59743.0000000;59768.0000000;4128
20220714;114400;59767.0000000;59929.0000000;59766.0000000;59900.0000000;8082
20220714;114500;59900.0000000;59943.0000000;59863.0000000;59909.0000000;5891
20220714;114600;59906.0000000;60195.0000000;59904.0000000;60135.0000000;28332
20220714;114700;60135.0000000;60185.0000000;59986.0000000;60023.0000000;17708
20220714;114800;60015.0000000;60141.0000000;60001.0000000;60114.0000000;13347
20220714;114900;60108.0000000;60147.0000000;60012.0000000;60013.0000000;9154
20220714;115000;60013.0000000;60038.0000000;59930.0000000;59939.0000000;8479
20220714;115100;59942.0000000;59950.0000000;59850.0000000;59866.0000000;9463
20220714;115200;59866.0000000;59900.0000000;59822.0000000;59822.0000000;6498
20220714;115300;59822.0000000;59848.0000000;59740.0000000;59773.0000000;8798
20220714;115400;59772.0000000;59863.0000000;59767.0000000;59820.0000000;6481
20220714;115500;59816.0000000;59868.0000000;59779.0000000;59800.0000000;4599
20220714;115600;59797.0000000;59851.0000000;59794.0000000;59818.0000000;2543
20220714;115700;59816.0000000;59929.0000000;59800.0000000;59928.0000000;5305
20220714;115800;59924.0000000;59950.0000000;59815.0000000;59827.0000000;4602
20220714;115900;59832.0000000;59894.0000000;59780.0000000;59859.0000000;4625
20220714;120000;59869.0000000;59887.0000000;59804.0000000;59816.0000000;3810
20220714;120100;59816.0000000;59929.0000000;59800.0000000;59921.0000000;5603
20220714;120200;59923.0000000;60029.0000000;59907.0000000;60006.0000000;8095
20220714;120300;60007.0000000;60010.0000000;59874.0000000;59904.0000000;4275
20220714;120400;59902.0000000;59945.0000000;59831.0000000;59846.0000000;3942
20220714;120500;59847.0000000;59881.0000000;59771.0000000;59776.0000000;4764
20220714;120600;59776.0000000;59893.0000000;59770.0000000;59890.0000000;4090
20220714;120700;59886.0000000;59935.0000000;59873.0000000;59892.0000000;3363
20220714;120800;59887.0000000;59907.0000000;59831.0000000;59831.0000000;2460
20220714;120900;59836.0000000;59898.0000000;59815.0000000;59872.0000000;2526
20220714;121000;59873.0000000;59990.0000000;59872.0000000;59969.0000000;4517
20220714;121100;59969.0000000;60098.0000000;59962.0000000;60068.0000000;8446
20220714;121200;60067.0000000;60260.0000000;60015.0000000;60183.0000000;24924
20220714;121300;60183.0000000;60300.0000000;60180.0000000;60230.0000000;12359
20220714;121400;60229.0000000;60282.0000000;60133.0000000;60170.0000000;11767
20220714;121500;60164.0000000;60192.0000000;60067.0000000;60120.0000000;9892
20220714;121600;60120.0000000;60181.0000000;60120.0000000;60125.0000000;5797
20220714;121700;60125.0000000;60134.0000000;60081.0000000;60116.0000000;4595
20220714;121800;60117.0000000;60255.0000000;60110.0000000;60247.0000000;8540
20220714;121900;60248.0000000;60266.0000000;60144.0000000;60152.0000000;5308
